account_district_id,account_frequency,account_date,
17,POPLATEK MESICNE,1993-03-22
62,POPLATEK MESICNE,1994-08-18
45,POPLATEK MESICNE,1996-05-20
1,POPLATEK MESICNE,1993-08-12
74,POPLATEK MESICNE,1993-03-26
17,POPLATEK MESICNE,1995-11-02
7,POPLATEK TYDNE,1993-09-22
53,POPLATEK MESICNE,1996-06-04
50,POPLATEK MESICNE,1994-03-04
19,POPLATEK PO OBRATU,1997-04-11
10,POPLATEK MESICNE,1996-09-07
74,POPLATEK MESICNE,1993-09-11
54,POPLATEK MESICNE,1993-07-09
64,POPLATEK MESICNE,1993-05-18
65,POPLATEK MESICNE,1995-06-07
58,POPLATEK MESICNE,1995-01-17
66,POPLATEK TYDNE,1993-07-12
75,POPLATEK MESICNE,1994-12-20
35,POPLATEK MESICNE,1997-02-09
33,POPLATEK MESICNE,1993-12-22
68,POPLATEK MESICNE,1995-06-08
71,POPLATEK MESICNE,1994-10-05
68,POPLATEK MESICNE,1993-04-09
76,POPLATEK MESICNE,1995-09-08
32,POPLATEK MESICNE,1997-05-20
76,POPLATEK MESICNE,1993-07-06
40,POPLATEK MESICNE,1995-10-27
17,POPLATEK MESICNE,1995-10-08
57,POPLATEK MESICNE,1993-07-30
26,POPLATEK MESICNE,1997-02-13
41,POPLATEK MESICNE,1996-06-11
27,POPLATEK MESICNE,1997-07-19
70,POPLATEK MESICNE,1997-08-08
1,POPLATEK MESICNE,1996-12-01
3,POPLATEK MESICNE,1994-12-07
50,POPLATEK MESICNE,1995-01-13
23,POPLATEK TYDNE,1997-09-18
11,POPLATEK MESICNE,1996-01-27
55,POPLATEK MESICNE,1993-09-22
50,POPLATEK MESICNE,1994-10-25
23,POPLATEK MESICNE,1993-05-23
54,POPLATEK MESICNE,1997-09-27
70,POPLATEK MESICNE,1996-06-16
60,POPLATEK MESICNE,1996-03-16
57,POPLATEK MESICNE,1995-01-18
65,POPLATEK MESICNE,1997-02-20
1,POPLATEK MESICNE,1995-10-07
35,POPLATEK MESICNE,1993-08-26
63,POPLATEK MESICNE,1996-04-07
64,POPLATEK MESICNE,1993-06-24
45,POPLATEK MESICNE,1995-09-16
61,POPLATEK TYDNE,1993-09-25
46,POPLATEK MESICNE,1997-07-25
66,POPLATEK MESICNE,1996-01-03
9,POPLATEK MESICNE,1996-04-12
29,POPLATEK MESICNE,1994-01-03
12,POPLATEK MESICNE,1997-03-26
54,POPLATEK MESICNE,1996-11-29
73,POPLATEK MESICNE,1996-04-07
32,POPLATEK MESICNE,1996-09-25
73,POPLATEK MESICNE,1996-10-21
30,POPLATEK MESICNE,1995-06-08
69,POPLATEK TYDNE,1997-03-26
37,POPLATEK MESICNE,1994-04-27
54,POPLATEK MESICNE,1993-10-11
67,POPLATEK MESICNE,1995-12-15
19,POPLATEK MESICNE,1994-02-10
1,POPLATEK MESICNE,1996-07-21
2,POPLATEK MESICNE,1995-07-20
39,POPLATEK MESICNE,1996-04-16
63,POPLATEK MESICNE,1996-09-14
1,POPLATEK TYDNE,1993-06-14
61,POPLATEK MESICNE,1993-04-26
1,POPLATEK MESICNE,1993-02-08
5,POPLATEK MESICNE,1996-10-30
54,POPLATEK MESICNE,1995-04-04
41,POPLATEK TYDNE,1996-07-03
15,POPLATEK MESICNE,1993-01-17
38,POPLATEK MESICNE,1996-12-08
10,POPLATEK MESICNE,1996-01-09
70,POPLATEK MESICNE,1996-09-23
36,POPLATEK MESICNE,1993-10-03
63,POPLATEK MESICNE,1996-01-15
66,POPLATEK MESICNE,1993-09-10
25,POPLATEK MESICNE,1997-04-29
5,POPLATEK MESICNE,1996-07-25
47,POPLATEK MESICNE,1997-06-11
24,POPLATEK MESICNE,1996-10-17
41,POPLATEK MESICNE,1993-01-09
1,POPLATEK MESICNE,1997-10-08
36,POPLATEK MESICNE,1993-11-01
57,POPLATEK MESICNE,1995-02-05
1,POPLATEK MESICNE,1993-07-16
62,POPLATEK TYDNE,1997-02-07
47,POPLATEK MESICNE,1993-11-28
43,POPLATEK MESICNE,1996-10-01
50,POPLATEK MESICNE,1996-08-11
1,POPLATEK MESICNE,1996-10-02
71,POPLATEK MESICNE,1996-04-10
1,POPLATEK MESICNE,1996-08-26
69,POPLATEK MESICNE,1993-04-23
51,POPLATEK MESICNE,1997-10-13
35,POPLATEK MESICNE,1993-08-03
69,POPLATEK MESICNE,1996-01-22
51,POPLATEK MESICNE,1994-05-19
33,POPLATEK MESICNE,1996-03-11
51,POPLATEK PO OBRATU,1994-03-13
1,POPLATEK MESICNE,1994-01-08
30,POPLATEK MESICNE,1993-08-23
7,POPLATEK MESICNE,1997-07-01
11,POPLATEK MESICNE,1993-06-11
67,POPLATEK MESICNE,1993-10-08
5,POPLATEK MESICNE,1996-08-24
67,POPLATEK MESICNE,1993-04-21
9,POPLATEK MESICNE,1995-06-14
48,POPLATEK MESICNE,1995-08-08
74,POPLATEK MESICNE,1996-04-04
48,POPLATEK MESICNE,1997-08-02
52,POPLATEK PO OBRATU,1997-11-24
6,POPLATEK MESICNE,1997-02-20
57,POPLATEK MESICNE,1996-09-05
52,POPLATEK MESICNE,1995-01-22
31,POPLATEK PO OBRATU,1993-11-17
50,POPLATEK MESICNE,1996-06-08
1,POPLATEK MESICNE,1996-04-28
70,POPLATEK MESICNE,1995-05-27
54,POPLATEK MESICNE,1996-09-19
1,POPLATEK MESICNE,1993-05-24
46,POPLATEK MESICNE,1993-03-20
41,POPLATEK TYDNE,1993-01-22
54,POPLATEK MESICNE,1997-06-06
22,POPLATEK MESICNE,1996-09-20
1,POPLATEK PO OBRATU,1993-01-03
1,POPLATEK MESICNE,1995-03-29
60,POPLATEK MESICNE,1996-10-18
1,POPLATEK MESICNE,1996-04-25
1,POPLATEK MESICNE,1996-04-14
69,POPLATEK MESICNE,1993-07-14
1,POPLATEK MESICNE,1993-03-08
15,POPLATEK MESICNE,1996-11-20
72,POPLATEK MESICNE,1993-09-14
47,POPLATEK MESICNE,1995-01-27
21,POPLATEK MESICNE,1996-11-21
1,POPLATEK MESICNE,1996-04-15
72,POPLATEK MESICNE,1997-06-18
18,POPLATEK MESICNE,1994-01-02
59,POPLATEK MESICNE,1996-12-21
47,POPLATEK MESICNE,1994-11-15
34,POPLATEK MESICNE,1996-11-10
54,POPLATEK MESICNE,1996-09-15
66,POPLATEK MESICNE,1996-12-13
32,POPLATEK MESICNE,1996-10-06
14,POPLATEK MESICNE,1994-10-08
62,POPLATEK MESICNE,1997-04-14
66,POPLATEK MESICNE,1995-04-01
1,POPLATEK MESICNE,1995-08-30
47,POPLATEK MESICNE,1996-08-14
48,POPLATEK MESICNE,1996-03-05
36,POPLATEK MESICNE,1993-10-20
73,POPLATEK MESICNE,1993-07-07
10,POPLATEK MESICNE,1997-08-19
23,POPLATEK MESICNE,1995-07-15
1,POPLATEK MESICNE,1994-03-12
66,POPLATEK MESICNE,1996-07-29
72,POPLATEK MESICNE,1997-10-21
63,POPLATEK MESICNE,1997-12-29
75,POPLATEK MESICNE,1997-05-28
1,POPLATEK MESICNE,1993-02-27
35,POPLATEK TYDNE,1996-08-06
67,POPLATEK MESICNE,1996-10-16
48,POPLATEK MESICNE,1994-12-01
57,POPLATEK MESICNE,1994-08-09
69,POPLATEK MESICNE,1996-01-08
39,POPLATEK MESICNE,1995-10-12
28,POPLATEK MESICNE,1996-05-01
69,POPLATEK PO OBRATU,1994-11-17
30,POPLATEK MESICNE,1993-05-27
42,POPLATEK MESICNE,1996-02-23
1,POPLATEK MESICNE,1996-10-03
1,POPLATEK MESICNE,1996-12-11
67,POPLATEK MESICNE,1993-12-11
37,POPLATEK MESICNE,1993-08-07
77,POPLATEK MESICNE,1995-04-07
65,POPLATEK MESICNE,1996-01-10
38,POPLATEK MESICNE,1994-08-18
16,POPLATEK MESICNE,1996-08-22
15,POPLATEK MESICNE,1997-04-06
70,POPLATEK MESICNE,1997-10-05
68,POPLATEK MESICNE,1995-07-04
15,POPLATEK MESICNE,1997-04-12
57,POPLATEK MESICNE,1995-11-10
1,POPLATEK MESICNE,1996-09-13
10,POPLATEK MESICNE,1993-02-09
33,POPLATEK MESICNE,1993-09-19
1,POPLATEK MESICNE,1993-05-09
54,POPLATEK MESICNE,1993-12-16
72,POPLATEK MESICNE,1993-12-16
23,POPLATEK MESICNE,1996-03-07
71,POPLATEK MESICNE,1996-04-20
26,POPLATEK MESICNE,1997-10-08
41,POPLATEK MESICNE,1996-07-05
52,POPLATEK MESICNE,1993-05-17
69,POPLATEK MESICNE,1996-02-11
66,POPLATEK MESICNE,1996-02-12
1,POPLATEK MESICNE,1995-09-13
63,POPLATEK MESICNE,1996-05-07
1,POPLATEK MESICNE,1997-10-20
22,POPLATEK MESICNE,1997-02-07
45,POPLATEK MESICNE,1993-06-01
6,POPLATEK MESICNE,1996-12-18
38,POPLATEK MESICNE,1997-02-24
17,POPLATEK MESICNE,1995-06-08
75,POPLATEK MESICNE,1993-12-01
19,POPLATEK MESICNE,1996-04-12
1,POPLATEK MESICNE,1996-02-04
53,POPLATEK MESICNE,1996-04-22
1,POPLATEK MESICNE,1995-01-17
3,POPLATEK MESICNE,1994-03-15
1,POPLATEK MESICNE,1994-01-20
60,POPLATEK MESICNE,1993-01-10
10,POPLATEK MESICNE,1995-11-02
72,POPLATEK MESICNE,1993-07-28
10,POPLATEK MESICNE,1996-09-27
18,POPLATEK TYDNE,1996-01-13
51,POPLATEK MESICNE,1995-02-22
77,POPLATEK MESICNE,1994-06-04
19,POPLATEK MESICNE,1993-12-29
53,POPLATEK MESICNE,1997-04-08
1,POPLATEK MESICNE,1993-01-08
6,POPLATEK TYDNE,1996-11-12
13,POPLATEK MESICNE,1995-09-01
50,POPLATEK MESICNE,1996-04-22
64,POPLATEK MESICNE,1995-05-27
1,POPLATEK MESICNE,1993-05-09
50,POPLATEK MESICNE,1996-10-16
1,POPLATEK TYDNE,1996-05-27
1,POPLATEK MESICNE,1997-07-09
40,POPLATEK MESICNE,1997-08-08
46,POPLATEK MESICNE,1993-01-26
39,POPLATEK MESICNE,1997-12-06
34,POPLATEK MESICNE,1997-01-23
74,POPLATEK MESICNE,1993-05-20
1,POPLATEK MESICNE,1994-09-19
30,POPLATEK MESICNE,1996-08-05
41,POPLATEK MESICNE,1996-04-15
47,POPLATEK MESICNE,1997-02-01
12,POPLATEK MESICNE,1997-11-04
73,POPLATEK MESICNE,1993-05-10
46,POPLATEK MESICNE,1996-12-25
1,POPLATEK MESICNE,1995-09-22
1,POPLATEK MESICNE,1997-08-11
55,POPLATEK MESICNE,1996-11-02
56,POPLATEK MESICNE,1993-11-15
73,POPLATEK MESICNE,1997-04-15
67,POPLATEK MESICNE,1993-10-30
56,POPLATEK MESICNE,1996-08-18
62,POPLATEK MESICNE,1997-03-07
39,POPLATEK MESICNE,1996-09-19
12,POPLATEK MESICNE,1996-01-02
6,POPLATEK MESICNE,1993-05-05
5,POPLATEK MESICNE,1996-05-08
53,POPLATEK MESICNE,1993-12-08
1,POPLATEK MESICNE,1995-09-15
36,POPLATEK MESICNE,1993-02-01
69,POPLATEK MESICNE,1997-01-08
1,POPLATEK MESICNE,1993-02-22
68,POPLATEK MESICNE,1996-09-05
59,POPLATEK MESICNE,1993-12-10
68,POPLATEK MESICNE,1997-07-11
49,POPLATEK MESICNE,1995-12-22
77,POPLATEK MESICNE,1996-11-01
32,POPLATEK TYDNE,1993-07-10
28,POPLATEK MESICNE,1995-12-13
11,POPLATEK MESICNE,1993-11-18
23,POPLATEK MESICNE,1997-04-18
70,POPLATEK MESICNE,1993-02-27
55,POPLATEK MESICNE,1993-09-07
16,POPLATEK MESICNE,1995-10-07
48,POPLATEK MESICNE,1995-11-08
56,POPLATEK MESICNE,1995-03-29
1,POPLATEK PO OBRATU,1997-04-29
6,POPLATEK TYDNE,1993-08-29
76,POPLATEK MESICNE,1993-01-03
43,POPLATEK MESICNE,1995-06-09
63,POPLATEK MESICNE,1997-05-17
68,POPLATEK MESICNE,1996-03-14
53,POPLATEK MESICNE,1993-01-14
64,POPLATEK MESICNE,1995-11-18
1,POPLATEK MESICNE,1993-08-10
56,POPLATEK MESICNE,1995-02-27
72,POPLATEK MESICNE,1997-11-02
70,POPLATEK MESICNE,1995-09-22
70,POPLATEK MESICNE,1993-09-15
1,POPLATEK MESICNE,1995-01-05
75,POPLATEK MESICNE,1997-01-13
22,POPLATEK MESICNE,1994-11-21
24,POPLATEK MESICNE,1996-04-23
74,POPLATEK MESICNE,1997-05-25
63,POPLATEK MESICNE,1996-01-05
44,POPLATEK MESICNE,1996-11-25
43,POPLATEK MESICNE,1993-03-03
72,POPLATEK MESICNE,1994-09-08
60,POPLATEK MESICNE,1996-05-26
46,POPLATEK MESICNE,1996-05-02
67,POPLATEK MESICNE,1997-12-02
71,POPLATEK MESICNE,1997-09-23
1,POPLATEK MESICNE,1993-09-06
35,POPLATEK MESICNE,1995-05-16
68,POPLATEK MESICNE,1993-03-25
32,POPLATEK MESICNE,1996-03-11
70,POPLATEK MESICNE,1997-11-04
48,POPLATEK MESICNE,1997-06-07
72,POPLATEK PO OBRATU,1995-07-03
48,POPLATEK MESICNE,1993-01-03
9,POPLATEK MESICNE,1997-10-11
74,POPLATEK MESICNE,1995-06-23
53,POPLATEK MESICNE,1997-09-08
1,POPLATEK MESICNE,1993-01-09
33,POPLATEK MESICNE,1993-01-14
51,POPLATEK MESICNE,1996-02-20
18,POPLATEK MESICNE,1996-04-20
37,POPLATEK MESICNE,1997-04-10
42,POPLATEK MESICNE,1996-12-04
74,POPLATEK MESICNE,1997-02-26
77,POPLATEK MESICNE,1996-02-13
15,POPLATEK MESICNE,1996-08-06
3,POPLATEK MESICNE,1996-07-08
57,POPLATEK MESICNE,1997-03-13
21,POPLATEK MESICNE,1995-05-10
68,POPLATEK MESICNE,1995-10-08
51,POPLATEK MESICNE,1993-06-04
76,POPLATEK MESICNE,1996-02-07
53,POPLATEK MESICNE,1996-10-19
1,POPLATEK MESICNE,1997-03-11
30,POPLATEK MESICNE,1997-08-14
64,POPLATEK MESICNE,1995-10-14
1,POPLATEK MESICNE,1993-01-26
53,POPLATEK MESICNE,1996-10-04
68,POPLATEK MESICNE,1996-05-08
71,POPLATEK MESICNE,1997-06-14
52,POPLATEK MESICNE,1996-12-01
38,POPLATEK MESICNE,1995-10-26
75,POPLATEK MESICNE,1995-03-27
21,POPLATEK MESICNE,1996-07-08
39,POPLATEK MESICNE,1996-01-25
53,POPLATEK MESICNE,1995-11-11
24,POPLATEK MESICNE,1993-08-24
28,POPLATEK MESICNE,1993-12-11
73,POPLATEK MESICNE,1996-03-06
68,POPLATEK MESICNE,1997-09-04
18,POPLATEK MESICNE,1996-07-21
28,POPLATEK MESICNE,1994-09-03
21,POPLATEK MESICNE,1993-10-20
15,POPLATEK MESICNE,1993-12-20
39,POPLATEK MESICNE,1995-01-25
65,POPLATEK MESICNE,1994-02-08
69,POPLATEK MESICNE,1993-03-28
31,POPLATEK TYDNE,1995-02-20
33,POPLATEK MESICNE,1993-04-19
61,POPLATEK MESICNE,1996-09-10
17,POPLATEK MESICNE,1993-02-27
36,POPLATEK MESICNE,1997-07-27
60,POPLATEK MESICNE,1996-10-10
15,POPLATEK MESICNE,1995-02-25
33,POPLATEK MESICNE,1993-08-15
1,POPLATEK MESICNE,1993-04-02
10,POPLATEK MESICNE,1996-06-23
8,POPLATEK MESICNE,1993-05-12
70,POPLATEK MESICNE,1997-09-11
59,POPLATEK MESICNE,1993-05-08
52,POPLATEK MESICNE,1996-10-25
1,POPLATEK MESICNE,1993-05-25
30,POPLATEK TYDNE,1993-03-22
1,POPLATEK MESICNE,1994-01-04
46,POPLATEK MESICNE,1993-10-23
70,POPLATEK MESICNE,1997-09-08
1,POPLATEK MESICNE,1996-02-03
7,POPLATEK MESICNE,1993-12-16
56,POPLATEK MESICNE,1995-06-10
74,POPLATEK MESICNE,1997-07-23
53,POPLATEK MESICNE,1997-08-21
18,POPLATEK MESICNE,1995-10-14
24,POPLATEK MESICNE,1994-08-01
46,POPLATEK MESICNE,1997-11-28
9,POPLATEK MESICNE,1996-09-13
51,POPLATEK MESICNE,1996-03-14
46,POPLATEK MESICNE,1993-02-13
75,POPLATEK MESICNE,1995-03-10
24,POPLATEK MESICNE,1995-07-29
20,POPLATEK TYDNE,1993-09-23
1,POPLATEK MESICNE,1993-02-02
40,POPLATEK MESICNE,1993-01-19
21,POPLATEK MESICNE,1997-10-15
28,POPLATEK MESICNE,1997-05-16
1,POPLATEK TYDNE,1993-11-12
50,POPLATEK MESICNE,1995-09-03
40,POPLATEK MESICNE,1993-09-22
31,POPLATEK MESICNE,1996-10-08
47,POPLATEK MESICNE,1994-02-11
17,POPLATEK MESICNE,1997-09-23
66,POPLATEK MESICNE,1993-04-17
44,POPLATEK MESICNE,1993-10-08
10,POPLATEK MESICNE,1996-12-16
54,POPLATEK MESICNE,1997-02-25
55,POPLATEK TYDNE,1996-10-21
10,POPLATEK MESICNE,1994-04-22
70,POPLATEK MESICNE,1995-04-07
30,POPLATEK MESICNE,1993-05-05
3,POPLATEK MESICNE,1996-09-28
52,POPLATEK MESICNE,1994-01-17
3,POPLATEK MESICNE,1995-12-05
5,POPLATEK MESICNE,1994-05-22
10,POPLATEK MESICNE,1993-09-06
1,POPLATEK MESICNE,1994-09-28
43,POPLATEK MESICNE,1993-02-27
10,POPLATEK MESICNE,1993-02-08
1,POPLATEK MESICNE,1993-09-21
70,POPLATEK MESICNE,1996-04-01
54,POPLATEK MESICNE,1997-11-15
62,POPLATEK MESICNE,1993-08-03
74,POPLATEK MESICNE,1994-12-24
42,POPLATEK MESICNE,1996-02-15
23,POPLATEK MESICNE,1993-06-24
68,POPLATEK MESICNE,1994-05-26
5,POPLATEK MESICNE,1997-06-22
21,POPLATEK MESICNE,1997-01-22
36,POPLATEK MESICNE,1997-06-12
12,POPLATEK MESICNE,1993-01-30
44,POPLATEK MESICNE,1993-01-06
47,POPLATEK MESICNE,1997-08-20
6,POPLATEK MESICNE,1995-06-17
47,POPLATEK MESICNE,1996-04-04
1,POPLATEK MESICNE,1994-08-04
55,POPLATEK MESICNE,1993-05-23
35,POPLATEK MESICNE,1993-07-05
7,POPLATEK MESICNE,1997-01-29
32,POPLATEK MESICNE,1997-02-02
34,POPLATEK MESICNE,1996-10-27
26,POPLATEK MESICNE,1994-06-19
37,POPLATEK MESICNE,1997-08-18
72,POPLATEK MESICNE,1995-02-18
50,POPLATEK MESICNE,1996-02-02
70,POPLATEK MESICNE,1997-01-02
54,POPLATEK MESICNE,1993-07-02
19,POPLATEK TYDNE,1995-04-15
62,POPLATEK MESICNE,1997-04-01
1,POPLATEK MESICNE,1994-05-04
4,POPLATEK MESICNE,1997-11-17
52,POPLATEK MESICNE,1995-11-15
16,POPLATEK TYDNE,1997-11-29
1,POPLATEK MESICNE,1996-06-14
10,POPLATEK MESICNE,1994-06-25
48,POPLATEK MESICNE,1994-05-10
61,POPLATEK MESICNE,1997-09-17
9,POPLATEK MESICNE,1993-03-27
44,POPLATEK MESICNE,1993-08-21
1,POPLATEK MESICNE,1997-09-20
76,POPLATEK MESICNE,1993-12-13
52,POPLATEK TYDNE,1994-09-13
10,POPLATEK MESICNE,1994-05-13
76,POPLATEK MESICNE,1994-02-25
60,POPLATEK MESICNE,1997-08-17
1,POPLATEK MESICNE,1993-12-21
54,POPLATEK MESICNE,1996-12-24
47,POPLATEK MESICNE,1996-08-13
32,POPLATEK MESICNE,1996-03-05
68,POPLATEK MESICNE,1993-05-09
6,POPLATEK MESICNE,1996-10-21
59,POPLATEK MESICNE,1995-02-06
1,POPLATEK TYDNE,1997-07-20
32,POPLATEK MESICNE,1993-04-10
28,POPLATEK MESICNE,1993-07-13
48,POPLATEK MESICNE,1996-07-20
6,POPLATEK MESICNE,1996-08-29
35,POPLATEK MESICNE,1996-07-12
74,POPLATEK MESICNE,1993-10-05
61,POPLATEK PO OBRATU,1996-03-05
70,POPLATEK MESICNE,1993-04-01
26,POPLATEK MESICNE,1996-11-05
27,POPLATEK MESICNE,1996-07-27
15,POPLATEK MESICNE,1995-12-01
50,POPLATEK TYDNE,1993-07-17
11,POPLATEK MESICNE,1996-07-05
70,POPLATEK MESICNE,1996-05-18
34,POPLATEK MESICNE,1996-05-25
1,POPLATEK MESICNE,1996-08-01
1,POPLATEK MESICNE,1997-03-25
20,POPLATEK MESICNE,1994-09-13
14,POPLATEK MESICNE,1993-01-12
60,POPLATEK MESICNE,1996-09-06
68,POPLATEK MESICNE,1994-08-21
64,POPLATEK MESICNE,1993-08-15
48,POPLATEK MESICNE,1996-06-06
27,POPLATEK MESICNE,1995-01-24
2,POPLATEK MESICNE,1997-04-14
72,POPLATEK MESICNE,1996-02-16
73,POPLATEK MESICNE,1995-12-13
24,POPLATEK MESICNE,1994-04-10
18,POPLATEK MESICNE,1994-12-04
40,POPLATEK MESICNE,1996-04-08
42,POPLATEK MESICNE,1997-06-27
60,POPLATEK MESICNE,1996-02-09
66,POPLATEK MESICNE,1996-05-16
12,POPLATEK MESICNE,1993-08-03
37,POPLATEK MESICNE,1993-01-06
42,POPLATEK MESICNE,1995-08-04
70,POPLATEK MESICNE,1997-03-02
1,POPLATEK MESICNE,1997-07-06
3,POPLATEK MESICNE,1993-06-27
20,POPLATEK MESICNE,1993-11-23
35,POPLATEK MESICNE,1996-04-03
35,POPLATEK MESICNE,1997-04-04
46,POPLATEK MESICNE,1994-10-05
38,POPLATEK MESICNE,1996-08-15
70,POPLATEK MESICNE,1995-07-18
36,POPLATEK MESICNE,1993-05-18
1,POPLATEK MESICNE,1994-06-25
6,POPLATEK TYDNE,1996-04-19
52,POPLATEK MESICNE,1993-12-22
60,POPLATEK MESICNE,1993-11-15
9,POPLATEK MESICNE,1996-11-26
72,POPLATEK MESICNE,1993-02-12
56,POPLATEK MESICNE,1995-11-09
46,POPLATEK MESICNE,1997-09-16
35,POPLATEK MESICNE,1993-11-12
64,POPLATEK MESICNE,1996-04-08
41,POPLATEK MESICNE,1994-05-04
70,POPLATEK MESICNE,1997-08-01
23,POPLATEK MESICNE,1997-08-07
70,POPLATEK MESICNE,1993-11-28
9,POPLATEK TYDNE,1997-05-15
72,POPLATEK MESICNE,1996-06-05
49,POPLATEK MESICNE,1995-01-07
63,POPLATEK MESICNE,1997-05-23
33,POPLATEK MESICNE,1996-09-18
40,POPLATEK MESICNE,1994-10-24
62,POPLATEK MESICNE,1993-12-24
31,POPLATEK MESICNE,1997-12-04
13,POPLATEK MESICNE,1995-08-30
77,POPLATEK MESICNE,1996-02-24
42,POPLATEK MESICNE,1996-02-03
25,POPLATEK MESICNE,1996-02-12
57,POPLATEK PO OBRATU,1993-02-08
27,POPLATEK MESICNE,1993-02-12
26,POPLATEK TYDNE,1995-02-13
16,POPLATEK TYDNE,1997-10-14
5,POPLATEK MESICNE,1994-04-02
8,POPLATEK MESICNE,1993-12-08
41,POPLATEK MESICNE,1995-08-04
77,POPLATEK MESICNE,1993-01-02
71,POPLATEK MESICNE,1996-06-05
42,POPLATEK MESICNE,1995-06-01
19,POPLATEK MESICNE,1994-09-07
26,POPLATEK MESICNE,1997-03-25
41,POPLATEK MESICNE,1996-02-03
57,POPLATEK TYDNE,1993-06-11
26,POPLATEK MESICNE,1993-01-11
49,POPLATEK MESICNE,1996-03-16
64,POPLATEK MESICNE,1993-10-08
6,POPLATEK MESICNE,1997-05-08
54,POPLATEK MESICNE,1997-12-25
73,POPLATEK MESICNE,1993-11-07
20,POPLATEK MESICNE,1996-07-29
46,POPLATEK MESICNE,1995-04-04
54,POPLATEK MESICNE,1994-03-17
72,POPLATEK MESICNE,1996-12-30
48,POPLATEK MESICNE,1994-09-21
1,POPLATEK MESICNE,1993-06-09
1,POPLATEK MESICNE,1996-11-16
48,POPLATEK MESICNE,1997-09-27
68,POPLATEK MESICNE,1994-10-30
42,POPLATEK MESICNE,1995-07-19
54,POPLATEK MESICNE,1997-07-18
6,POPLATEK TYDNE,1996-05-08
74,POPLATEK MESICNE,1996-09-05
1,POPLATEK MESICNE,1993-06-17
70,POPLATEK MESICNE,1993-06-06
5,POPLATEK MESICNE,1997-08-06
75,POPLATEK MESICNE,1994-05-19
1,POPLATEK MESICNE,1993-04-08
32,POPLATEK MESICNE,1995-11-27
42,POPLATEK MESICNE,1996-08-04
16,POPLATEK MESICNE,1997-05-11
25,POPLATEK MESICNE,1997-06-16
45,POPLATEK MESICNE,1997-09-29
52,POPLATEK MESICNE,1993-04-16
17,POPLATEK MESICNE,1994-04-14
1,POPLATEK MESICNE,1993-12-27
75,POPLATEK MESICNE,1993-03-25
4,POPLATEK MESICNE,1996-04-08
54,POPLATEK MESICNE,1996-08-15
68,POPLATEK MESICNE,1995-11-25
1,POPLATEK MESICNE,1997-02-23
54,POPLATEK MESICNE,1996-02-21
42,POPLATEK MESICNE,1995-06-04
64,POPLATEK MESICNE,1997-06-11
13,POPLATEK MESICNE,1993-09-04
69,POPLATEK MESICNE,1997-02-05
72,POPLATEK MESICNE,1993-06-11
68,POPLATEK MESICNE,1993-01-26
20,POPLATEK MESICNE,1997-03-02
19,POPLATEK MESICNE,1994-10-02
64,POPLATEK MESICNE,1996-09-14
19,POPLATEK MESICNE,1994-11-28
7,POPLATEK TYDNE,1994-11-26
55,POPLATEK MESICNE,1993-05-29
51,POPLATEK MESICNE,1994-09-13
36,POPLATEK MESICNE,1996-11-14
71,POPLATEK MESICNE,1996-03-20
54,POPLATEK MESICNE,1996-08-21
53,POPLATEK MESICNE,1996-05-10
70,POPLATEK MESICNE,1997-10-03
20,POPLATEK MESICNE,1993-05-06
42,POPLATEK MESICNE,1993-08-06
44,POPLATEK MESICNE,1993-03-12
75,POPLATEK MESICNE,1996-06-25
48,POPLATEK MESICNE,1995-07-05
31,POPLATEK MESICNE,1997-02-12
46,POPLATEK MESICNE,1995-11-27
6,POPLATEK MESICNE,1994-11-23
34,POPLATEK MESICNE,1996-09-09
68,POPLATEK MESICNE,1996-10-17
20,POPLATEK MESICNE,1995-02-21
76,POPLATEK MESICNE,1997-03-30
67,POPLATEK MESICNE,1997-12-19
1,POPLATEK MESICNE,1993-10-22
64,POPLATEK TYDNE,1995-11-08
61,POPLATEK MESICNE,1993-10-20
5,POPLATEK MESICNE,1997-10-16
1,POPLATEK MESICNE,1995-01-24
37,POPLATEK MESICNE,1997-04-17
58,POPLATEK MESICNE,1993-04-07
1,POPLATEK MESICNE,1997-06-20
34,POPLATEK MESICNE,1996-09-09
37,POPLATEK MESICNE,1994-10-08
13,POPLATEK MESICNE,1996-12-05
24,POPLATEK MESICNE,1993-05-12
70,POPLATEK MESICNE,1996-03-06
1,POPLATEK MESICNE,1993-12-04
54,POPLATEK MESICNE,1996-12-30
61,POPLATEK MESICNE,1996-08-28
25,POPLATEK MESICNE,1996-08-07
76,POPLATEK MESICNE,1994-04-07
21,POPLATEK MESICNE,1993-06-02
72,POPLATEK MESICNE,1997-10-08
72,POPLATEK MESICNE,1993-01-29
35,POPLATEK MESICNE,1997-05-08
41,POPLATEK MESICNE,1993-10-17
59,POPLATEK MESICNE,1997-08-14
12,POPLATEK MESICNE,1996-02-18
33,POPLATEK MESICNE,1996-01-01
18,POPLATEK MESICNE,1996-09-17
29,POPLATEK MESICNE,1995-01-04
62,POPLATEK MESICNE,1993-07-08
55,POPLATEK MESICNE,1997-09-06
74,POPLATEK MESICNE,1997-04-27
36,POPLATEK MESICNE,1997-07-02
36,POPLATEK MESICNE,1993-09-03
1,POPLATEK MESICNE,1996-09-28
44,POPLATEK MESICNE,1996-09-08
25,POPLATEK MESICNE,1997-02-13
70,POPLATEK TYDNE,1996-08-09
7,POPLATEK TYDNE,1993-01-08
4,POPLATEK MESICNE,1993-07-28
